SOURCE,EXTERNAL_ID,PMCID,DOI,AUTHORS,PUBLICATION_YEAR,PUBLICATION_MONTH,TITLE,JOURNAL,VOLUME,ISSUE,PAGE_INFO,PUBLISHER,TIMES_CITED,GRANTS,OPEN_ACCESS,LICENSE,FIRST_PUB_DATE (dd/mm/yyyy),EMBARGO_DATE (dd/mm/yyyy),IN_EPMC,EPMC_AUTH_MAN
MED,36371428,PMC9653448,10.1038/s41467-022-34590-1,"Wei, Jia-Ru; Hao, Zhao-Zhe; Xu, Chuan; Huang, Mengyao; Tang, Lei; Xu, Nana; Liu, Ruifeng; Shen, Yuhui; Teichmann, Sarah A; Miao, Zhichao; Liu, Sheng",2022,11,Identification of visual cortex cell types and species differences using single-cell RNA sequencing.,"Nat Commun",13,"1","6902",,1,"",Y,cc by,2022-11-12,,Y,N
MED,35551186,PMC9098492,10.1038/s41467-022-30348-x,"Carriot, Jerome; McAllister, Graham; Hooshangnejad, Hamed; Mackrous, Isabelle; Cullen, Kathleen E; Chacron, Maurice J",2022,5,Sensory adaptation mediates efficient and unambiguous encoding of natural stimuli by vestibular thalamocortical pathways.,"Nat Commun",13,"1","2612",,3,"""CIHR"":""162285"",""Gouvernement du Canada | Canadian Institutes of Health Research"":""162285"",""U.S. Department of Health &amp; Human Services | National Institutes of Health"":""R01-DC002390R0"",""U.S. Department of Health &amp; Human Services | National Institutes of Health"":""R01-DC018061"",""NIDCD NIH HHS"":""R01 DC002390"",""U.S. Department of Health &amp; Human Services | National Institutes of Health"":""ID_NOT_SUPPLIED"",""NIDCD NIH HHS"":""R01 DC018061""",Y,cc by,2022-05-12,,Y,N
MED,35276404,PMC8902899,10.1016/j.bpsc.2022.02.012,"Ryan, Amy M; Bauman, Melissa D",2022,5,Primate Models as a Translational Tool for Understanding Prenatal Origins of Neurodevelopmental Disorders Associated With Maternal Infection.,"Biol Psychiatry Cogn Neurosci Neuroimaging",7,"5","510-523",,0,"""NIMH NIH HHS"":""P50 MH106438""",Y,,2022-03-08,,Y,N
MED,29042259,,10.1016/j.jneumeth.2017.10.009,"Yazdan-Shahmorad, Azadeh; Tian, Nan; Kharazia, Viktor; Samaranch, Lluis; Kells, Adrian; Bringas, John; He, Jiwei; Bankiewicz, Krystof; Sabes, Philip N",2018,1,"Widespread optogenetic expression in macaque cortex obtained with MR-guided, convection enhanced delivery (CED) of AAV vector to the thalamus.","J Neurosci Methods",293,"","347-358",,22,"""UCSF Neuroscience Imaging Center"":""ID_NOT_SUPPLIED"",""Defense Advanced Research Projects Agency (DARPA) Reorganization and Plasticity to Accelerate Injury Recovery"":""R01.NS073940"",""Neuralink Corp."":""ID_NOT_SUPPLIED"",""Defense Advanced Research Projects Agency (DARPA) Reorganization and Plasticity to Accelerate Injury Recovery"":""N66001-10-C-2010"",""American Heart Association"":""ID_NOT_SUPPLIED""",N,cc by-nc-nd,2017-10-16,,N,N
MED,31808567,PMC7102934,10.1002/cne.24834,"Swain, Ashley J; Galvan, Adriana; Wichmann, Thomas; Smith, Yoland",2020,6,Structural plasticity of GABAergic and glutamatergic networks in the motor thalamus of parkinsonian monkeys.,"J Comp Neurol",528,"8","1436-1456",,4,"""National Institute of Neurological Disorders and Stroke"":""R01‐NS083386"",""NINDS NIH HHS"":""T32 NS096050"",""National Institutes of Health"":""P51‐OD011132"",""NINDS NIH HHS"":""R01 NS083386"",""National Institute of Neurological Disorders and Stroke"":""P50‐NS098685"",""NINDS NIH HHS"":""P50 NS098685"",""NIH HHS"":""P51 OD011132""",N,,2019-12-16,2021-06-01,Y,N
MED,37006459,PMC10064471,10.1177/17562864231160873,"Schnetzer, Laura; McCoy, Mark; Bergmann, Jürgen; Kunz, Alexander; Leis, Stefan; Trinka, Eugen",2023,,Locked-in syndrome revisited.,"Ther Adv Neurol Disord",16,"","17562864231160873",,0,"",Y,cc by-nc,2023-03-29,,Y,N
MED,35890331,PMC9323200,10.3390/pharmaceutics14071435,"Griggs, Devon J; Garcia, Aaron D; Au, Wing Yun; Ojemann, William K S; Johnson, Andrew Graham; Ting, Jonathan T; Buffalo, Elizabeth A; Yazdan-Shahmorad, Azadeh",2022,7,Improving the Efficacy and Accessibility of Intracranial Viral Vector Delivery in Non-Human Primates.,"Pharmaceutics",14,"7","1435",,1,"""University of Washington"":""Mary Gates Research Scholarship"",""NIH HHS"":""OD010425"",""NIH HHS"":""NS107609"",""National Institutes of Health"":""OD010425"",""National Science Foundation"":""EEC-1028725"",""NIH HHS"":""P51 OD010425"",""NINDS NIH HHS"":""R01 NS119395"",""NINDS NIH HHS"":""R01 NS116464"",""NIH HHS"":""R01 NS116464-01"",""National Institutes of Health"":""R01 NS116464-01"",""NIH HHS"":""R01 NS119395"",""National Institutes of Health"":""R01 NS119395"",""National Science Foundation"":""1762114"",""NIH HHS"":""U42 OD011123"",""National Institutes of Health"":""NS107609"",""NINDS NIH HHS"":""U19 NS107609""",Y,cc by,2022-07-08,,Y,N
MED,32995860,PMC8179633,10.1093/cercor/bhaa228,"Sanda, Pavel; Malerba, Paola; Jiang, Xi; Krishnan, Giri P; Gonzalez-Martinez, Jorge; Halgren, Eric; Bazhenov, Maxim",2021,1,Bidirectional Interaction of Hippocampal Ripples and Cortical Slow Waves Leads to Coordinated Spiking Activity During NREM Sleep.,"Cereb Cortex",31,"1","324-340",,12,"""NIMH NIH HHS"":""R01 MH099645"",""National Institutes of Health"":""RF1MH117155"",""CMC Microsystems"":""HR0011-18-2-0021"",""Lifelong Learning Machines program"":""ID_NOT_SUPPLIED"",""SBE Office of Multidisciplinary Activities"":""N00014-16-1-2829"",""NINDS NIH HHS"":""T32 NS061847"",""Defense Advanced Research Projects Agency"":""ID_NOT_SUPPLIED"",""NIMH NIH HHS"":""RF1 MH117155""",N,,2021-01-01,2021-09-30,Y,N
MED,36917864,,10.1016/j.neurobiolaging.2023.02.002,"Dash, Steven; Park, Byung; Kroenke, Christopher D; Rooney, William D; Urbanski, Henryk F; Kohama, Steven G",2023,6,Brain volumetrics across the lifespan of the rhesus macaque.,"Neurobiol Aging",126,"","34-43",,0,"""National Institutes of Health"":""ID_NOT_SUPPLIED"",""NIH Office of the Director"":""OD011092"",""NIH HHS"":""P51 OD011092"",""NCRR NIH HHS"":""P51 RR000163"",""National Institute on Aging"":""AG055378"",""National Institute on Aging"":""AG062220"",""National Institute on Aging"":""AG019100""",N,,2023-02-11,2024-06-01,N,N
MED,37383104,PMC10293749,10.3389/fnins.2023.1194299,"Xiang, Xiao-Jun; Chen, Sheng-Qiang; Zhang, Xue-Qin; Chen, Chang-Hui; Zhang, Shun-Yu; Cai, Hui-Ru; Ding, Song-Lin",2023,,Possible rodent equivalent of the posterior cingulate cortex (area 23) interconnects with multimodal cortical and subcortical regions.,"Front Neurosci",17,"","1194299",,0,"",Y,cc by,2023-06-13,,Y,N
MED,34614389,PMC8665059,10.1016/j.cub.2021.09.025,"Kirchgessner, Megan A; Franklin, Alexis D; Callaway, Edward M",2021,12,Distinct "driving" versus "modulatory" influences of different visual corticothalamic pathways.,"Curr Biol",31,"23","5121-5137.e7",,6,"""National Institute of Mental Health"":""R01 MH063912"",""National Institutes of Health"":""ID_NOT_SUPPLIED"",""National Eye Institute"":""R01 EY022577"",""NIMH NIH HHS"":""R01 MH063912"",""NEI NIH HHS"":""F31 EY028853"",""National Eye Institute"":""F31 EY028853"",""NEI NIH HHS"":""R01 EY022577""",N,,2021-10-05,2022-12-06,Y,N
MED,30553546,PMC6650151,10.1016/j.neuron.2018.11.023,"Jaramillo, Jorge; Mejias, Jorge F; Wang, Xiao-Jing",2019,1,Engagement of Pulvino-cortical Feedforward and Feedback Pathways in Cognitive Computations.,"Neuron",101,"2","321-336.e9",,48,"""NIMH NIH HHS"":""R01 MH062349"",""Simons Foundation Collaboration on the Global Brain"":""ID_NOT_SUPPLIED"",""NIH"":""R01MH062349""",N,,2018-12-12,2020-01-16,Y,N
MED,33731766,PMC7969937,10.1038/s41598-021-85409-w,"Kadono, Yoshinori; Koguchi, Keigo; Okada, Ken-Ichi; Hosomi, Koichi; Hiraishi, Motoki; Ueguchi, Takashi; Kida, Ikuhiro; Shah, Adnan; Liu, Guoxiang; Saitoh, Youichi",2021,3,Repetitive transcranial magnetic stimulation restores altered functional connectivity of central poststroke pain model monkeys.,"Sci Rep",11,"1","6126",,9,"""JSPS Grants-in-Aid for Scientific Research"":""JP26282223"",""JSPS Grants-in-Aid for Scientific Research"":""JP15K21142"",""Japan Agency for Medical Research and Development"":""JP20dm0307007""",Y,cc by,2021-03-17,,Y,N
MED,34819842,PMC8606408,10.3389/fnsys.2021.760311,"Higo, Noriyuki",2021,,Non-human Primate Models to Explore the Adaptive Mechanisms After Stroke.,"Front Syst Neurosci",15,"","760311",,4,"""Ministry of Education, Culture, Sports, Science and Technology"":""ID_NOT_SUPPLIED""",Y,cc by,2021-11-08,,Y,N
MED,37098996,,10.1002/cne.25490,"Gambardella, Julia C; Schoephoerster, Wyatt; Bondarenko, Viktoriya; Yandell, Brian S; Emborg, Marina E",2023,8,Expression of tau and phosphorylated tau in the brain of normal and hemiparkinsonian rhesus macaques.,"J Comp Neurol",531,"11","1198-1216",,0,"""National Institutes of Health"":""RR020141"",""National Institutes of Health"":""RR15459"",""NIH HHS"":""TL1 TR002375"",""NIH HHS"":""P51 OD011106"",""NIH HHS"":""T32 GM081061"",""Rainwater Charitable Foundation"":""ID_NOT_SUPPLIED"",""NIA NIH HHS"":""P30 AG062715"",""NIH HHS"":""R61NS115102"",""NIH HHS"":""RR020141"",""NIGMS NIH HHS"":""T32 GM081061"",""National Institutes of Health"":""TL1 TR002375"",""NINDS NIH HHS"":""R33 NS115102"",""National Institutes of Health"":""R61NS115102"",""NIH HHS"":""RR15459"",""NCRR NIH HHS"":""C06 RR015459"",""NCRR NIH HHS"":""C06 RR020141"",""NIH HHS"":""P30-AG062715"",""National Institutes of Health"":""P30‐AG062715"",""National Institutes of Health"":""T32 GM081061"",""NIH HHS"":""P51OD011106"",""National Institutes of Health"":""P51OD011106"",""NINDS NIH HHS"":""R61 NS115102""",N,cc by-nc,2023-04-26,2024-08-01,N,N
MED,36203745,PMC9532056,10.3389/fnsys.2022.921468,"Barbas, Helen; Zikopoulos, Basilis; John, Yohan J",2022,,The inevitable inequality of cortical columns.,"Front Syst Neurosci",16,"","921468",,0,"""National Institute of Mental Health"":""R01MH117785"",""National Institute of Mental Health"":""R01 MH118500"",""National Institute of Mental Health"":""R01 MH101209"",""NIMH NIH HHS"":""R01 MH117785"",""NIMH NIH HHS"":""R01 MH057414"",""NIMH NIH HHS"":""R01 MH118500"",""National Institute of Mental Health"":""R01MH057414""",Y,cc by,2022-09-20,,Y,N
MED,37217698,PMC10202933,10.1038/s42003-023-04942-8,"Zanini, Alessandro; Dureux, Audrey; Selvanayagam, Janahan; Everling, Stefan",2023,5,Ultra-high field fMRI identifies an action-observation network in the common marmoset.,"Commun Biol",6,"1","553",,1,"""Gouvernement du Canada | Natural Sciences and Engineering Research Council of Canada"":""ID_NOT_SUPPLIED""",Y,cc by,2023-05-22,,Y,N
MED,35953294,PMC9480880,10.1523/jneurosci.0071-22.2022,"Borra, Elena; Biancheri, Dalila; Rizzo, Marianna; Leonardi, Fabio; Luppino, Giuseppe",2022,9,Crossed Corticostriatal Projections in the Macaque Brain.,"J Neurosci",42,"37","7060-7076",,0,"",N,,2022-08-11,2023-03-14,Y,N
MED,37076628,PMC10172144,10.1038/s41586-023-05964-2,"Gordon, Evan M; Chauvin, Roselyne J; Van, Andrew N; Rajesh, Aishwarya; Nielsen, Ashley; Newbold, Dillan J; Lynch, Charles J; Seider, Nicole A; Krimmel, Samuel R; Scheidter, Kristen M; Monk, Julia; Miller, Ryland L; Metoki, Athanasia; Montez, David F; Zheng, Annie; Elbau, Immanuel; Madison, Thomas; Nishino, Tomoyuki; Myers, Michael J; Kaplan, Sydney; Badke D'Andrea, Carolina; Demeter, Damion V; Feigelis, Matthew; Ramirez, Julian S B; Xu, Ting; Barch, Deanna M; Smyser, Christopher D; Rogers, Cynthia E; Zimmermann, Jan; Botteron, Kelly N; Pruett, John R; Willie, Jon T; Brunner, Peter; Shimony, Joshua S; Kay, Benjamin P; Marek, Scott; Norris, Scott A; Gratton, Caterina; Sylvester, Chad M; Power, Jonathan D; Liston, Conor; Greene, Deanna J; Roland, Jarod L; Petersen, Steven E; Raichle, Marcus E; Laumann, Timothy O; Fair, Damien A; Dosenbach, Nico U F",2023,5,A somato-cognitive action network alternates with effector regions in motor cortex.,"Nature",617,"7960","351-359",,3,"""NINDS NIH HHS"":""K12 NS098482"",""NIBIB NIH HHS"":""R01 EB031765"",""NIMH NIH HHS"":""R01 MH115357"",""NIMH NIH HHS"":""K99 MH121518"",""NIMH NIH HHS"":""R01 MH113883"",""NIMH NIH HHS"":""R01 MH118362"",""NIMH NIH HHS"":""R01 MH118370"",""NIMH NIH HHS"":""R44 MH121276"",""NINDS NIH HHS"":""R44 NS129521"",""NIMH NIH HHS"":""RF1 MH128696"",""NIDA NIH HHS"":""P30 DA048742"",""NIBIB NIH HHS"":""P41 EB018783"",""NIDA NIH HHS"":""R01 DA047851"",""NIMH NIH HHS"":""R01 MH096773"",""NINDS NIH HHS"":""K23 NS088590"",""NICHD NIH HHS"":""P50 HD103525"",""NIMH NIH HHS"":""R00 MH121518"",""NICHD NIH HHS"":""R01 HD088125"",""NIMH NIH HHS"":""R01 MH122389"",""NIMH NIH HHS"":""S10 MH124728"",""NICHD NIH HHS"":""R01 HD055741"",""NIBIB NIH HHS"":""R56 EB031765"",""NIMH NIH HHS"":""R56 MH114976"",""NIMH NIH HHS"":""R01 MH128177"",""NIMH NIH HHS"":""R44 MH122066"",""NIDA NIH HHS"":""U01 DA041120"",""NIDA NIH HHS"":""U01 DA041148"",""NINDS NIH HHS"":""F31 NS110332"",""NIMH NIH HHS"":""F32 MH120989"",""NIMH NIH HHS"":""K99 MH129616"",""NIMH NIH HHS"":""R01 MH118388"",""NIMH NIH HHS"":""R01 MH120194"",""NIMH NIH HHS"":""R01 MH129426"",""NINDS NIH HHS"":""K23 NS123345"",""NIMH NIH HHS"":""R01 MH116961"",""NIMH NIH HHS"":""R01 MH121462"",""NIMH NIH HHS"":""R01 MH129493"",""NINDS NIH HHS"":""R01 NS124789"",""NIMH NIH HHS"":""R44 MH124567"",""NIMH NIH HHS"":""T32 MH100019""",Y,cc by,2023-04-19,,Y,N
MED,35145441,PMC8821160,10.3389/fpsyt.2021.827541,"Li, Meng; Cui, Jieqiong; Xu, Bonan; Wei, Yuanyuan; Fu, Chenyang; Lv, Xiaoman; Xiong, Lei; Qin, Dongdong",2021,,"Sleep Disturbances and Depression Are Co-morbid Conditions: Insights From Animal Models, Especially Non-human Primate Model.","Front Psychiatry",12,"","827541",,0,"",Y,cc by,2022-01-25,,Y,N
MED,36591324,PMC9794630,10.3389/fnsys.2022.1044686,"Lubejko, Susan T; Graham, Robert D; Livrizzi, Giulia; Schaefer, Robert; Banghart, Matthew R; Creed, Meaghan C",2022,,The role of endogenous opioid neuropeptides in neurostimulation-driven analgesia.,"Front Syst Neurosci",16,"","1044686",,1,"""NIDA NIH HHS"":""T32 DA007261"",""NINDS NIH HHS"":""T32 NS061847"",""National Institute of General Medical Sciences"":""ID_NOT_SUPPLIED"",""National Institute of Neurological Disorders and Stroke"":""ID_NOT_SUPPLIED"",""Rita Allen Foundation"":""ID_NOT_SUPPLIED"",""National Institute on Drug Abuse"":""ID_NOT_SUPPLIED""",Y,cc by,2022-12-14,,Y,N
MED,32916285,PMC7783780,10.1016/j.neuroimage.2020.117357,"Slopsema, Julia P; Canna, Antonietta; Uchenik, Michelle; Lehto, Lauri J; Krieg, Jordan; Wilmerding, Lucius; Koski, Dee M; Kobayashi, Naoharu; Dao, Joan; Blumenfeld, Madeline; Filip, Pavel; Min, Hoon-Ki; Mangia, Silvia; Johnson, Matthew D; Michaeli, Shalom",2021,1,Orientation-selective and directional deep brain stimulation in swine assessed by functional MRI at 3T.,"Neuroimage",224,"","117357",,5,"""NIBIB NIH HHS"":""P41 EB015894"",""NIBIB NIH HHS"":""P41 EB027061"",""National Institutes of Health"":""U01-NS103569"",""NINDS NIH HHS"":""P50 NS098573"",""National Institutes of Health"":""P50-NS098573"",""National Institutes of Health"":""R01-NS094206"",""NIMH NIH HHS"":""U54 MH091657"",""NINDS NIH HHS"":""P30 NS076408"",""National Institutes of Health"":""R01-NS081118"",""NINDS NIH HHS"":""U01 NS103569"",""NINDS NIH HHS"":""R01 NS081118"",""NINDS NIH HHS"":""R01 NS094206"",""NINDS NIH HHS"":""R25 NS118756""",Y,cc by-nc-nd,2020-09-09,,Y,N
MED,33658308,PMC8009665,10.1523/eneuro.0511-20.2021,"Suzuki, Tomoki W; Inoue, Ken-Ichi; Takada, Masahiko; Tanaka, Masaki",2021,,Effects of Optogenetic Suppression of Cortical Input on Primate Thalamic Neuronal Activity during Goal-Directed Behavior.,"eNeuro",8,"2","ENEURO.0511-20.2021",,2,"""Takeda Science Foundation"":""ID_NOT_SUPPLIED"",""Ministry of Education, Culture, Sports, Science, and Technology"":""17H03539/18H05523"",""Japan Agency for Medical Research and Development"":""JP20dm0207003"",""Ministry of Education, Culture, Sports, Science, and Technology"":""18H06082/19K21205"",""Japan Agency for Medical Research and Development"":""JP20dm0307021""",Y,cc by,2021-03-23,,Y,N
MED,36382344,,10.1093/brain/awac428,"Darricau, Morgane; Katsinelos, Taxiarchis; Raschella, Flavio; Milekovic, Tomislav; Crochemore, Louis; Li, Qin; Courtine, Grégoire; McEwan, William A; Dehay, Benjamin; Bezard, Erwan; Planche, Vincent",2023,6,Tau seeds from patients induce progressive supranuclear palsy pathology and symptoms in primates.,"Brain",146,"6","2524-2534",,0,"""Alzheimer’s Society"":""ID_NOT_SUPPLIED"",""Defitech Center for Interventional Neurotherapies—NeuroRestore"":""ID_NOT_SUPPLIED"",""Wellcome Trust"":""ID_NOT_SUPPLIED"",""GPR BRAIN_2030"":""ID_NOT_SUPPLIED"",""Medical Research Council"":""ID_NOT_SUPPLIED"",""Innovative Medicines Initiative 2 Joint"":""116060"",""Wellcome Trust"":""206248/Z/17/Z"",""European Union’s Horizon 2020 research and innovation program and EFPIA"":""ID_NOT_SUPPLIED"",""Bettencourt-Schueller Foundation"":""ID_NOT_SUPPLIED"",""Sir Henry Dale Fellowship"":""ID_NOT_SUPPLIED"",""Swiss State Secretariat"":""17.00038"",""Medical Research Council"":""UKDRI-2010"",""PSP-France Foundation"":""ID_NOT_SUPPLIED"",""DRI Ltd"":""ID_NOT_SUPPLIED"",""Ministère de l’Enseignement Supérieur et de la Recherche"":""ID_NOT_SUPPLIED"",""UK Dementia Research Institute"":""ID_NOT_SUPPLIED"",""Royal Society"":""206248/Z/17/Z"",""Alzheimer’s Research UK"":""ID_NOT_SUPPLIED""",N,,2023-06-01,2023-11-16,N,N
MED,32458050,PMC7286872,10.1007/s00429-020-02086-7,"Radtke-Schuller, Susanne; Town, Stephen M; Yin, Pingbo; Elgueda, Diego; Schuller, Gerd; Bizley, Jennifer K; Shamma, Shihab A; Fritz, Jonathan B",2020,6,Dorsal prefrontal and premotor cortex of the ferret as defined by distinctive patterns of thalamo-cortical projections.,"Brain Struct Funct",225,"5","1643-1667",,1,"""Wellcome Trust (GB) and Royal Society"":""WT098418AIA"",""Munich Center for Neurosciences – Brain and Mind, Ludwig-Maximilians-Universität München"":""ID_NOT_SUPPLIED"",""NIDCD NIH HHS"":""R01 DC005779"",""Foundation for the National Institutes of Health"":""R01-DC-005779"",""Bundesministerium für Bildung und Forschung"":""EO 0901"",""CONICYT-PFCHA"":""74170109"",""Human Frontiers Science Program"":""RGY0068/2014""",Y,cc by,2020-05-26,,Y,N
MED,36559437,,10.1103/physreve.106.054304,"Pathak, Anand; Menon, Shakti N; Sinha, Sitabhra",2022,11,Mesoscopic architecture enhances communication across the macaque connectome revealing structure-function correspondence in the brain.,"Phys Rev E",106,"5-1","054304",,0,"",N,,2022-11-01,,N,N
MED,34838750,PMC8815330,10.1016/j.neuroimage.2021.118759,"Saleem, Kadharbatcha S; Avram, Alexandru V; Glen, Daniel; Yen, Cecil Chern-Chyi; Ye, Frank Q; Komlosh, Michal; Basser, Peter J",2021,12,High-resolution mapping and digital atlas of subcortical regions in the macaque monkey based on matched MAP-MRI and histology.,"Neuroimage",245,"","118759",,8,"""Eunice Kennedy Shriver National Institute of Child Health and Human Development"":""ID_NOT_SUPPLIED"",""National Institutes of Health"":""1U01EB026996-01"",""National Institutes of Health"":""309698-4.01-65310"",""Intramural NIH HHS"":""Z99 HD999999"",""NIBIB NIH HHS"":""U01 EB026996"",""National Institute of Neurological Disorders and Stroke"":""ID_NOT_SUPPLIED"",""National Institutes of Health"":""CNRM-89-9921""",N,cc by-nc-nd,2021-11-25,2022-12-15,Y,N
MED,36330342,PMC9622781,10.3389/fnins.2022.1010211,"Lohse, Michael; Zimmer-Harwood, Paul; Dahmen, Johannes C; King, Andrew J",2022,,Integration of somatosensory and motor-related information in the auditory system.,"Front Neurosci",16,"","1010211",,0,"""Wellcome Trust"":""108369/Z/15/Z"",""Wellcome Trust"":""WT108369/Z/2015/Z"",""Wellcome Trust"":""WT224121/Z/21/Z""",Y,cc by,2022-10-18,,Y,N
MED,33013340,PMC7461790,10.3389/fncom.2020.00074,"Yamakawa, Hiroshi",2020,,Revealing the Computational Meaning of Neocortical Interarea Signals.,"Front Comput Neurosci",14,"","74",,0,"""Japan Society for the Promotion of Science"":""JP17H06315""",Y,cc by,2020-08-18,,Y,N
MED,35773097,PMC9888668,10.1016/j.biopsych.2022.04.004,"Hanson, Kari L; Grant, Simone E; Funk, Lucy H; Schumann, Cynthia M; Bauman, Melissa D",2022,9,Impact of Maternal Immune Activation on Nonhuman Primate Prefrontal Cortex Development: Insights for Schizophrenia.,"Biol Psychiatry",92,"6","460-469",,7,"""NIMH NIH HHS"":""R21 MH119650"",""NIMH NIH HHS"":""P50 MH106438"",""UC Davis"":""ID_NOT_SUPPLIED""",N,,2022-04-21,,Y,N
MED,33794360,,10.1016/j.neuroimage.2021.117996,"Hartig, Renée; Glen, Daniel; Jung, Benjamin; Logothetis, Nikos K; Paxinos, George; Garza-Villarreal, Eduardo A; Messinger, Adam; Evrard, Henry C",2021,7,The Subcortical Atlas of the Rhesus Macaque (SARM) for neuroimaging.,"Neuroimage",235,"","117996",,16,"""National Institute of Neurological Disorders and Stroke"":""ZICMH002888"",""National Institute of Mental Health"":""ZIA MH002918"",""Intramural NIH HHS"":""ZIC MH002888"",""Max-Planck-Gesellschaft"":""ZIA MH002918"",""National Institute of Neurological Disorders and Stroke"":""ZIA MH002918"",""National Institute of Mental Health"":""ZICMH002888"",""Intramural NIH HHS"":""ZIA MH002918"",""Max-Planck-Gesellschaft"":""ZICMH002888""",N,cc by-nc-nd,2021-03-29,,N,N
