INDEX	MACAQUE_COUNT_IN_TA	OTHER_SPIECIES_COUNT_IN_TA	TC_CT_COUNT_IN_TA	THALAM_COUNT_IN_TA	CORTEX_COUNT_IN_TA	INJECT_COUNT_IN_TA	METHOD_COUNT_IN_TA	CONNECT_COUNT_IN_TA	NOT_TT	NOT_MACAQUE_BUT_OTHERS	RELEVANCE_INDEX
728	5.0	0.0	0.0	25.0	11.0	0.0	6.0	17.0			160.92811386040867
1496	1.0	3.0	0.0	18.0	3.0	5.0	10.0	9.0			160.92005690175677
534	0.0	0.0	1.0	10.0	6.0	2.0	5.0	12.0			160.91482828735096
983	0.0	0.0	4.0	27.0	13.0	0.0	0.0	0.0			160.8779158998204
760	0.0	0.0	3.0	27.0	0.0	0.0	0.0	8.0			160.7291329725379
2903	6.0	0.0	2.0	10.0	5.0	0.0	5.0	2.0			160.44273638320243
258	5.0	0.0	0.0	16.0	3.0	3.0	6.0	20.0			160.21742297740798
1152	3.0	5.0	0.0	18.0	0.0	3.0	11.0	16.0			160.01112308334152
1323	2.0	0.0	4.0	5.0	9.0	0.0	5.0	1.0			159.98535398039644
1071	3.0	16.0	0.0	19.0	3.0	3.0	5.0	20.0			159.94081047690264
844	6.0	8.0	0.0	8.0	23.0	2.0	14.0	15.0			159.88319745603383
451	2.0	0.0	0.0	17.0	11.0	2.0	4.0	28.0			158.97753851274203
3134	0.0	0.0	0.0	11.0	23.0	6.0	17.0	5.0			158.74520794771587
3479	8.0	8.0	0.0	7.0	8.0	4.0	12.0	19.0			158.48422653716207
1774	0.0	0.0	6.0	6.0	11.0	0.0	0.0	6.0			158.3677944280885
705	0.0	0.0	0.0	41.0	0.0	0.0	12.0	13.0			158.30655411515983
401	0.0	1.0	0.0	25.0	0.0	3.0	9.0	16.0			158.1862668972088
1219	0.0	8.0	0.0	39.0	0.0	2.0	6.0	12.0			158.04625504997458
5452	0.0	7.0	0.0	38.0	2.0	2.0	2.0	27.0			157.8694549150365
78	4.0	0.0	0.0	21.0	0.0	6.0	4.0	17.0			157.8276386521547
880	0.0	0.0	0.0	16.0	31.0	3.0	5.0	17.0			157.80206634398542
571	0.0	0.0	3.0	16.0	0.0	0.0	0.0	22.0			157.63705020549253
2012	0.0	2.0	0.0	15.0	0.0	6.0	12.0	19.0			157.20538264401063
444	9.0	0.0	0.0	12.0	6.0	3.0	12.0	6.0			157.1624956104603
2879	9.0	2.0	0.0	13.0	8.0	2.0	15.0	4.0			157.1448144366516
3121	0.0	11.0	0.0	27.0	4.0	2.0	4.0	20.0			156.92521826697742
2489	6.0	1.0	0.0	7.0	13.0	8.0	8.0	14.0			156.92199237977636
2538	0.0	0.0	0.0	19.0	4.0	0.0	24.0	12.0			156.87312734865864
2751	0.0	5.0	3.0	25.0	5.0	0.0	0.0	2.0			156.84910812815406
3265	0.0	0.0	3.0	12.0	26.0	0.0	0.0	7.0			156.84910812815403
820	2.0	0.0	0.0	25.0	9.0	2.0	2.0	21.0			156.83413210913372
3904	0.0	4.0	7.0	7.0	2.0	0.0	0.0	4.0			156.75114077687087
66	4.0	0.0	0.0	16.0	0.0	2.0	10.0	21.0			156.7424996758157
1376	2.0	0.0	0.0	6.0	12.0	4.0	18.0	18.0			156.67091556053307
157	15.0	0.0	0.0	18.0	14.0	0.0	4.0	22.0			156.51067994167397
204	2.0	7.0	2.0	23.0	0.0	0.0	2.0	2.0			156.35420596546635
3031	0.0	0.0	0.0	11.0	5.0	2.0	20.0	16.0			156.06755648393488
1527	0.0	10.0	0.0	20.0	2.0	6.0	6.0	12.0			155.90336968742432
486	8.0	0.0	0.0	12.0	12.0	4.0	4.0	15.0			155.89643864377751
2954	8.0	0.0	0.0	8.0	12.0	4.0	8.0	15.0			155.52011911417637
1348	0.0	3.0	3.0	12.0	12.0	0.0	0.0	9.0			155.42610609858218
1493	0.0	0.0	0.0	10.0	6.0	6.0	14.0	12.0			155.4062806469375
117	6.0	1.0	1.0	20.0	0.0	0.0	3.0	7.0			155.15732974435667
1322	2.0	0.0	0.0	17.0	0.0	6.0	12.0	6.0			155.144798733774
1114	0.0	0.0	2.0	11.0	2.0	0.0	2.0	14.0			155.1199055758087
3355	4.0	4.0	0.0	17.0	4.0	4.0	13.0	2.0			155.0200350269961
3977	12.0	3.0	0.0	8.0	7.0	4.0	8.0	15.0			154.93120393589444
2548	8.0	0.0	0.0	14.0	0.0	7.0	7.0	10.0			154.65236918421596
366	4.0	13.0	0.0	19.0	0.0	0.0	17.0	16.0			154.6282062100249
2844	0.0	2.0	0.0	6.0	15.0	6.0	15.0	21.0			154.46905419531475
546	5.0	0.0	0.0	8.0	6.0	4.0	6.0	34.0			154.45547449988717
3997	0.0	0.0	3.0	8.0	14.0	0.0	0.0	20.0			154.3678642609464
351	4.0	0.0	0.0	10.0	0.0	4.0	26.0	7.0			154.32091891333408
5737	0.0	6.0	0.0	19.0	10.0	4.0	6.0	8.0			154.13806033637454
1213	3.0	6.0	0.0	20.0	2.0	2.0	4.0	20.0			154.11051014245243
2745	0.0	0.0	0.0	26.0	0.0	2.0	8.0	15.0			154.06630041923043
3125	0.0	0.0	1.0	3.0	17.0	11.0	10.0	4.0			153.74697975407247
669	5.0	6.0	0.0	9.0	14.0	3.0	7.0	16.0			153.45037585346108
976	2.0	0.0	0.0	15.0	0.0	4.0	10.0	13.0			153.26116101180423
186	5.0	8.0	0.0	25.0	25.0	0.0	2.0	19.0			153.1382005523463
604	4.0	0.0	0.0	19.0	10.0	1.0	4.0	14.0			153.0835152681452
106	4.0	1.0	0.0	11.0	0.0	2.0	18.0	15.0			153.048450603446
1020	4.0	0.0	2.0	8.0	0.0	0.0	4.0	8.0			153.0361100021741
694	4.0	0.0	0.0	29.0	4.0	0.0	4.0	15.0			152.9917695748042
3038	6.0	0.0	0.0	24.0	13.0	2.0	2.0	8.0			152.83428600512283
2167	0.0	12.0	0.0	14.0	7.0	2.0	10.0	15.0			152.7789019370089
1102	6.0	0.0	0.0	6.0	8.0	11.0	9.0	10.0			152.7302229791149
107	2.0	0.0	0.0	32.0	0.0	4.0	4.0	6.0			152.6007997814082
38	6.0	0.0	0.0	15.0	4.0	0.0	10.0	18.0			152.50427724708155
1039	4.0	12.0	0.0	22.0	2.0	2.0	2.0	26.0			152.35128228048586
2454	0.0	12.0	4.0	13.0	0.0	0.0	0.0	8.0			152.32619551110767
750	3.0	0.0	0.0	43.0	3.0	0.0	3.0	9.0			152.28795080589424
6121	4.0	0.0	0.0	12.0	7.0	2.0	4.0	29.0			151.70779659692226
3062	5.0	0.0	0.0	11.0	14.0	6.0	2.0	20.0			151.00522479416034
2447	4.0	0.0	0.0	23.0	0.0	2.0	4.0	16.0			150.95836033462393
230	9.0	0.0	0.0	4.0	14.0	5.0	10.0	23.0			150.95568636906935
330	4.0	0.0	0.0	6.0	13.0	2.0	14.0	18.0			150.94149563150827
742	0.0	7.0	2.0	18.0	3.0	0.0	0.0	13.0			150.87751112763743
2425	0.0	0.0	2.0	23.0	0.0	0.0	2.0	2.0			150.86114452212578
2412	4.0	0.0	0.0	6.0	9.0	18.0	6.0	10.0			150.81986350900138
1324	4.0	0.0	0.0	15.0	2.0	2.0	8.0	10.0			150.77841333621367
3270	0.0	0.0	0.0	8.0	10.0	6.0	8.0	22.0			150.69250310728526
150	4.0	0.0	0.0	10.0	0.0	10.0	6.0	18.0			150.6065661376076
3948	0.0	6.0	0.0	6.0	6.0	3.0	25.0	18.0			150.55608594484494
1238	4.0	0.0	0.0	8.0	2.0	10.0	6.0	17.0			150.5421879816916
3520	1.0	3.0	2.0	2.0	10.0	1.0	5.0	18.0			150.1172646659034
2725	7.0	0.0	0.0	13.0	13.0	0.0	6.0	22.0			150.1125219919781
819	6.0	0.0	0.0	11.0	7.0	4.0	2.0	33.0			150.0865933989
4299	0.0	0.0	8.0	11.0	0.0	0.0	0.0	0.0			150.0116493381488
580	7.0	0.0	0.0	6.0	10.0	3.0	9.0	20.0			149.8813821821177
544	0.0	0.0	3.0	24.0	0.0	0.0	0.0	3.0			149.78661367769956
345	4.0	0.0	0.0	6.0	8.0	6.0	14.0	8.0			149.73316645568292
574	0.0	0.0	0.0	39.0	0.0	2.0	4.0	8.0			149.3219236994032
661	4.0	0.0	0.0	23.0	0.0	2.0	2.0	30.0			149.30371458242337
3139	2.0	2.0	0.0	9.0	0.0	7.0	13.0	12.0			149.0874577038343
1229	0.0	0.0	0.0	8.0	14.0	8.0	8.0	12.0			149.05097344693738
26	2.0	2.0	0.0	21.0	19.0	0.0	3.0	20.0			148.987423939101
1192	12.0	3.0	0.0	9.0	14.0	3.0	6.0	8.0			148.95346673806068
2429	0.0	2.0	1.0	21.0	0.0	0.0	8.0	2.0			148.9464401030801
3034	0.0	0.0	0.0	23.0	0.0	2.0	6.0	17.0			148.5298384601711
1948	0.0	6.0	3.0	3.0	14.0	0.0	3.0	10.0			148.422752623086
1171	4.0	0.0	0.0	8.0	20.0	2.0	4.0	32.0			148.29318337205052
347	4.0	0.0	0.0	7.0	5.0	2.0	10.0	24.0			148.13533567764534
1279	0.0	0.0	0.0	18.0	0.0	2.0	6.0	30.0			148.12562164652326
3324	0.0	0.0	1.0	10.0	11.0	0.0	3.0	14.0			147.97271971911755
3635	4.0	3.0	0.0	11.0	0.0	3.0	10.0	15.0			147.72711573244277
1856	0.0	19.0	0.0	18.0	0.0	0.0	23.0	13.0			147.67235523053276
5087	0.0	0.0	2.0	10.0	12.0	0.0	0.0	21.0			147.6270446875745
3650	5.0	0.0	0.0	15.0	10.0	0.0	5.0	20.0			147.58460818178173
3171	6.0	0.0	0.0	8.0	0.0	15.0	3.0	30.0			147.52033986272968
5301	0.0	6.0	0.0	10.0	21.0	3.0	6.0	17.0			147.3579075127411
1962	0.0	3.0	3.0	3.0	11.0	3.0	0.0	20.0			146.841834710166
987	2.0	0.0	2.0	15.0	10.0	0.0	0.0	4.0			146.83612653439232
794	0.0	11.0	0.0	14.0	0.0	4.0	8.0	19.0			146.71132554747945
1403	2.0	0.0	2.0	10.0	5.0	0.0	0.0	16.0			146.67586559672665
920	3.0	6.0	2.0	15.0	3.0	0.0	0.0	6.0			146.58125470447095
87	4.0	0.0	0.0	18.0	11.0	0.0	4.0	16.0			146.55639941734518
766	0.0	0.0	2.0	20.0	7.0	0.0	0.0	4.0			146.54913932255016
3660	0.0	0.0	0.0	16.0	0.0	5.0	5.0	21.0			146.53474486568993
12	3.0	0.0	0.0	15.0	6.0	1.0	4.0	18.0			146.49317089064593
1508	0.0	0.0	0.0	11.0	0.0	4.0	8.0	33.0			146.43901927524593
2526	0.0	0.0	0.0	27.0	0.0	0.0	6.0	28.0			146.16672329007454
24	4.0	0.0	0.0	22.0	2.0	0.0	4.0	19.0			146.0264978257912
3588	2.0	0.0	0.0	8.0	8.0	2.0	18.0	6.0			146.02160782815798
781	0.0	3.0	0.0	9.0	0.0	3.0	30.0	9.0			145.9632299332677
1377	2.0	9.0	0.0	14.0	2.0	2.0	6.0	14.0			145.94265504776925
644	0.0	10.0	0.0	18.0	6.0	4.0	2.0	18.0			145.35847847046463
1930	0.0	0.0	2.0	2.0	3.0	2.0	4.0	23.0			145.24950044569866
1116	0.0	0.0	4.0	10.0	6.0	0.0	0.0	2.0			145.04057194928097
3736	2.0	0.0	0.0	7.0	8.0	5.0	16.0	4.0			144.97539684948234
32	4.0	4.0	0.0	27.0	6.0	0.0	4.0	6.0			144.6825232388918
991	0.0	0.0	0.0	25.0	8.0	0.0	3.0	22.0			144.587893913308
9334	0.0	0.0	0.0	7.0	0.0	11.0	11.0	20.0			144.55392916393015
16	6.0	0.0	0.0	21.0	4.0	0.0	2.0	26.0			144.49035463146993
425	0.0	0.0	0.0	5.0	15.0	11.0	9.0	13.0			144.43534653084356
2715	5.0	0.0	0.0	11.0	0.0	2.0	10.0	13.0			144.4265888656495
786	4.0	0.0	0.0	15.0	3.0	0.0	6.0	21.0			144.39245619317734
2948	4.0	5.0	0.0	4.0	13.0	6.0	8.0	20.0			144.34111854892996
2819	0.0	0.0	0.0	15.0	0.0	2.0	9.0	18.0			144.28400712925074
1296	0.0	0.0	4.0	4.0	13.0	0.0	0.0	13.0			144.1993242524454
5088	0.0	11.0	3.0	9.0	4.0	0.0	0.0	9.0			144.0894422617577
2788	0.0	0.0	3.0	14.0	3.0	0.0	0.0	3.0			143.94744488914924
283	2.0	0.0	0.0	13.0	8.0	0.0	6.0	24.0			143.83302805491482
992	3.0	0.0	0.0	24.0	0.0	5.0	2.0	8.0			143.77239222296888
1199	0.0	3.0	0.0	10.0	16.0	2.0	6.0	18.0			143.73261345441554
262	4.0	0.0	0.0	8.0	6.0	4.0	8.0	8.0			143.73234829859905
2067	0.0	0.0	0.0	10.0	4.0	4.0	6.0	20.0			143.7228271195347
1915	0.0	0.0	3.0	3.0	0.0	0.0	4.0	18.0			143.6950919509688
385	4.0	0.0	0.0	7.0	7.0	1.0	9.0	23.0			143.6812223165552
3818	0.0	5.0	0.0	14.0	6.0	0.0	11.0	17.0			143.60812309861348
8421	8.0	0.0	0.0	4.0	19.0	4.0	8.0	16.0			143.58561329025002
1478	2.0	3.0	0.0	19.0	0.0	2.0	10.0	4.0			143.435299385188
130	4.0	12.0	0.0	22.0	0.0	2.0	2.0	18.0			143.3442419687664
1624	2.0	6.0	0.0	11.0	3.0	2.0	9.0	9.0			143.09794970517223
1448	2.0	3.0	0.0	12.0	7.0	4.0	2.0	20.0			143.03279091987503
270	2.0	0.0	0.0	18.0	0.0	1.0	6.0	15.0			142.9500471863285
3155	0.0	0.0	0.0	15.0	0.0	4.0	6.0	16.0			142.9298828567274
319	3.0	0.0	0.0	18.0	6.0	0.0	3.0	23.0			142.84695075031485
409	0.0	0.0	0.0	36.0	0.0	0.0	8.0	6.0			142.69041796670203
3305	0.0	0.0	0.0	18.0	0.0	10.0	7.0	3.0			142.64449394354116
3375	8.0	0.0	0.0	12.0	8.0	0.0	9.0	8.0			142.60700187817352
3467	2.0	0.0	0.0	18.0	4.0	6.0	10.0	0.0			142.57875606720074
152	2.0	0.0	0.0	16.0	4.0	2.0	4.0	9.0			142.5241271100495
5185	0.0	2.0	0.0	14.0	17.0	2.0	4.0	11.0			142.12987188810868
1260	4.0	0.0	2.0	6.0	10.0	0.0	0.0	18.0			142.07330099093397
734	8.0	0.0	0.0	8.0	12.0	4.0	4.0	9.0			142.00328284818724
281	8.0	0.0	0.0	8.0	12.0	2.0	6.0	9.0			141.94211015984553
894	2.0	2.0	2.0	25.0	0.0	0.0	0.0	2.0			141.8760893272831
167	4.0	0.0	0.0	13.0	9.0	0.0	6.0	14.0			141.805702514374
1150	13.0	0.0	0.0	13.0	5.0	0.0	4.0	18.0			141.71647571277393
550	2.0	0.0	1.0	21.0	0.0	1.0	4.0	0.0			141.56805049180724
3223	0.0	0.0	0.0	35.0	40.0	0.0	0.0	27.0			141.47787889667632
3250	0.0	0.0	0.0	10.0	5.0	5.0	5.0	15.0			141.4260531191987
308	2.0	0.0	0.0	7.0	8.0	0.0	15.0	22.0			141.40899586490576
173	4.0	0.0	0.0	10.0	21.0	2.0	2.0	20.0			141.36031524285835
3988	0.0	0.0	2.0	6.0	0.0	0.0	2.0	24.0			141.26018785181088
774	1.0	5.0	0.0	6.0	16.0	7.0	9.0	6.0			141.0718496517258
1499	2.0	0.0	0.0	13.0	6.0	4.0	2.0	14.0			140.85311089438332
2598	2.0	0.0	0.0	10.0	0.0	8.0	11.0	4.0			140.78066790782302
2669	8.0	0.0	0.0	19.0	4.0	3.0	0.0	26.0			140.74793155894355
1989	0.0	0.0	2.0	2.0	22.0	0.0	4.0	18.0			140.6732283212488
2048	0.0	0.0	2.0	5.0	7.0	0.0	2.0	11.0			140.4639368137266
3983	4.0	4.0	0.0	10.0	2.0	2.0	6.0	13.0			140.05298124413372
3973	2.0	5.0	0.0	16.0	14.0	0.0	2.0	28.0			140.0157886801434
9	2.0	0.0	1.0	16.0	3.0	1.0	0.0	8.0			139.88447165170487
922	2.0	0.0	1.0	16.0	3.0	1.0	0.0	8.0			139.88447165170487
139	2.0	0.0	1.0	6.0	5.0	1.0	4.0	5.0			139.816134922653
137	2.0	0.0	0.0	7.0	19.0	2.0	4.0	24.0			139.77421117498102
331	0.0	4.0	0.0	14.0	6.0	0.0	9.0	15.0			139.69546939014032
877	0.0	0.0	0.0	4.0	6.0	8.0	24.0	6.0			139.6799831930674
4487	4.0	0.0	0.0	6.0	10.0	2.0	10.0	10.0			139.61792435918557
272	2.0	3.0	0.0	21.0	7.0	0.0	2.0	19.0			139.6028375512592
833	6.0	0.0	0.0	7.0	12.0	4.0	6.0	6.0			139.282468925304
1243	7.0	3.0	0.0	8.0	13.0	0.0	8.0	15.0			139.20736467232206
121	2.0	0.0	0.0	11.0	9.0	1.0	3.0	23.0			138.63507867888805
387	2.0	2.0	0.0	2.0	17.0	4.0	18.0	21.0			138.58161579494487
624	3.0	0.0	0.0	13.0	2.0	2.0	3.0	16.0			138.51363823336308
370	4.0	0.0	0.0	5.0	12.0	2.0	6.0	25.0			138.42166358290518
480	4.0	0.0	0.0	9.0	2.0	2.0	4.0	24.0			138.4213281522368
1529	0.0	0.0	0.0	6.0	19.0	2.0	20.0	5.0			138.19796923896578
169	9.0	0.0	0.0	7.0	0.0	5.0	3.0	35.0			138.04616350060613
5795	0.0	0.0	0.0	22.0	8.0	0.0	2.0	24.0			138.0414208636135
2469	0.0	0.0	2.0	17.0	2.0	0.0	0.0	4.0			137.79122606181005
497	4.0	4.0	0.0	12.0	0.0	2.0	4.0	20.0			137.74383944913575
2817	4.0	0.0	0.0	3.0	11.0	6.0	10.0	14.0			137.63711443265856
37	2.0	0.0	0.0	12.0	9.0	0.0	4.0	24.0			137.46004778004271
455	0.0	0.0	0.0	17.0	2.0	0.0	4.0	34.0			137.44740469215031
1226	4.0	0.0	0.0	10.0	4.0	4.0	6.0	4.0			137.41917142881198
696	3.0	4.0	0.0	10.0	2.0	0.0	6.0	35.0			137.39575668929007
468	1.0	10.0	0.0	32.0	0.0	0.0	2.0	19.0			137.31493200502328
3991	0.0	3.0	3.0	19.0	3.0	0.0	0.0	0.0			137.27655308924483
2678	0.0	0.0	1.0	3.0	16.0	0.0	6.0	22.0			137.09290736579737
569	0.0	0.0	0.0	17.0	4.0	0.0	4.0	25.0			137.02901757630093
852	2.0	0.0	0.0	5.0	13.0	3.0	6.0	20.0			136.97915504638107
148	6.0	0.0	0.0	10.0	12.0	0.0	3.0	28.0			136.9690530692066
325	6.0	0.0	0.0	30.0	8.0	0.0	2.0	3.0			136.9074816853069
5569	0.0	4.0	0.0	6.0	12.0	6.0	4.0	23.0			136.8537089942346
3630	0.0	0.0	4.0	4.0	22.0	0.0	0.0	4.0			136.38531451220328
2712	2.0	0.0	0.0	8.0	6.0	1.0	6.0	19.0			136.23067339899168
470	0.0	0.0	0.0	14.0	9.0	1.0	3.0	17.0			135.8437852938849
192	6.0	0.0	0.0	8.0	9.0	2.0	2.0	24.0			135.82715610903702
3969	2.0	13.0	0.0	11.0	11.0	0.0	3.0	32.0			135.79975196844373
2444	0.0	22.0	0.0	48.0	0.0	0.0	12.0	0.0			135.7697478146887
3532	5.0	5.0	0.0	5.0	10.0	0.0	20.0	10.0			135.38904973466856
146	2.0	2.0	0.0	34.0	4.0	0.0	0.0	26.0			135.38232120278968
2554	8.0	0.0	0.0	25.0	11.0	0.0	0.0	20.0			135.3082939633924
2826	2.0	0.0	1.0	17.0	5.0	0.0	0.0	7.0			135.2314553760811
9772	0.0	7.0	0.0	12.0	0.0	2.0	6.0	21.0			135.20893359263238
3165	0.0	3.0	4.0	8.0	5.0	0.0	0.0	1.0			135.1984000825092
685	0.0	0.0	0.0	34.0	8.0	0.0	0.0	33.0			135.13342967007804
692	0.0	0.0	0.0	46.0	11.0	0.0	0.0	13.0			135.06879658784405
3431	0.0	0.0	0.0	14.0	0.0	8.0	6.0	4.0			134.95653216108815
4494	0.0	7.0	2.0	9.0	3.0	0.0	0.0	13.0			134.8311639733276
2658	3.0	0.0	0.0	3.0	6.0	0.0	21.0	40.0			134.81973904629112
1070	0.0	0.0	0.0	10.0	7.0	0.0	6.0	33.0			134.79684701034978
1896	0.0	11.0	0.0	10.0	6.0	2.0	4.0	19.0			134.76194687396836
2642	0.0	0.0	0.0	12.0	0.0	6.0	6.0	8.0			134.74373343628343
358	0.0	9.0	0.0	12.0	0.0	0.0	17.0	14.0			134.559812316003
1643	5.0	11.0	0.0	10.0	0.0	2.0	12.0	4.0			134.4609215390447
593	6.0	0.0	0.0	11.0	0.0	3.0	3.0	15.0			134.23546324037164
61	6.0	11.0	0.0	14.0	0.0	0.0	4.0	25.0			134.15333983955816
199	2.0	1.0	0.0	19.0	2.0	0.0	2.0	23.0			134.13915235903198
209	6.0	0.0	0.0	17.0	0.0	0.0	3.0	22.0			134.13820226877056
1393	6.0	10.0	0.0	2.0	7.0	4.0	17.0	14.0			134.12252317418407
65	8.0	0.0	0.0	11.0	3.0	0.0	9.0	6.0			134.03813882244438
4897	2.0	14.0	0.0	3.0	15.0	6.0	6.0	22.0			134.01605996821104
1218	1.0	2.0	0.0	21.0	0.0	1.0	5.0	6.0			134.00876257133103
553	4.0	0.0	0.0	12.0	0.0	4.0	20.0	0.0			133.9331391889013
2825	0.0	0.0	1.0	11.0	4.0	0.0	2.0	6.0			133.8340288498431
476	2.0	0.0	0.0	2.0	10.0	10.0	12.0	13.0			133.7916114100945
5723	8.0	0.0	0.0	2.0	10.0	8.0	6.0	24.0			133.7905627252496
2446	0.0	0.0	2.0	18.0	0.0	0.0	0.0	4.0			133.64984515022638
2427	0.0	21.0	0.0	11.0	4.0	2.0	8.0	6.0			133.57344884414803
1759	0.0	0.0	4.0	4.0	12.0	0.0	0.0	4.0			133.5325902198652
1387	0.0	6.0	0.0	7.0	5.0	3.0	6.0	18.0			133.44082152682918
1082	0.0	9.0	2.0	22.0	0.0	0.0	0.0	2.0			133.31796983163423
3044	2.0	0.0	0.0	10.0	12.0	0.0	4.0	21.0			133.31718327070217
3338	3.0	0.0	0.0	4.0	0.0	11.0	8.0	16.0			133.3069882149374
268	3.0	0.0	2.0	7.0	11.0	0.0	0.0	5.0			133.2041298355403
2930	0.0	16.0	2.0	15.0	5.0	0.0	0.0	2.0			133.2041298355403
5	6.0	12.0	0.0	23.0	0.0	0.0	8.0	2.0			133.1253880506996
520	0.0	17.0	0.0	13.0	13.0	0.0	3.0	26.0			132.92450396529938
1602	0.0	0.0	0.0	11.0	0.0	4.0	12.0	4.0			132.78566485530507
3669	0.0	4.0	4.0	4.0	10.0	0.0	0.0	4.0			132.69731979654938
2519	2.0	0.0	0.0	23.0	0.0	0.0	2.0	21.0			132.334016065644
981	0.0	9.0	0.0	31.0	3.0	2.0	0.0	15.0			132.28687948467154
469	4.0	0.0	0.0	4.0	12.0	2.0	14.0	6.0			132.17386155409807
5917	0.0	5.0	3.0	5.0	11.0	0.0	0.0	6.0			132.12939591499014
1572	0.0	6.0	0.0	13.0	2.0	0.0	7.0	18.0			132.10550760058393
540	2.0	14.0	0.0	30.0	2.0	2.0	4.0	0.0			131.96349457200236
3073	6.0	0.0	2.0	8.0	10.0	0.0	0.0	2.0			131.5802559760794
1966	0.0	0.0	0.0	5.0	10.0	5.0	5.0	19.0			131.53477256093453
3111	4.0	0.0	0.0	12.0	11.0	0.0	2.0	20.0			131.5198654549048
990	7.0	0.0	2.0	9.0	0.0	0.0	0.0	6.0			131.36542807052786
808	2.0	2.0	0.0	39.0	9.0	2.0	0.0	2.0			131.20021903452138
59	7.0	0.0	1.0	17.0	0.0	0.0	0.0	7.0			131.17680429499947
2900	0.0	18.0	0.0	12.0	17.0	0.0	15.0	2.0			131.15054644629706
2768	4.0	0.0	0.0	7.0	5.0	3.0	2.0	23.0			131.11469169500668
464	4.0	0.0	0.0	7.0	5.0	3.0	2.0	23.0			131.11469169500668
313	4.0	0.0	0.0	4.0	39.0	4.0	4.0	10.0			130.9424351824289
2975	3.0	0.0	0.0	6.0	3.0	6.0	6.0	6.0			130.6175525545177
3595	2.0	2.0	0.0	8.0	0.0	2.0	6.0	19.0			130.55577373479676
3445	7.0	9.0	0.0	5.0	6.0	3.0	14.0	2.0			130.39056469879029
681	2.0	0.0	0.0	2.0	7.0	7.0	12.0	15.0			130.3501193695617
6602	0.0	0.0	0.0	9.0	21.0	0.0	5.0	20.0			130.34145600729778
3523	0.0	0.0	3.0	3.0	6.0	0.0	0.0	20.0			130.2839085953037
1626	2.0	0.0	0.0	8.0	6.0	0.0	6.0	21.0			130.25230339143545
1449	2.0	0.0	0.0	21.0	9.0	2.0	0.0	11.0			130.11723762682976
1434	0.0	0.0	1.0	14.0	6.0	0.0	0.0	11.0			130.00575949310962
1922	0.0	8.0	0.0	3.0	23.0	4.0	4.0	48.0			129.70177897169577
168	3.0	0.0	3.0	3.0	18.0	0.0	0.0	5.0			129.6803948665051
3927	0.0	2.0	2.0	2.0	0.0	4.0	2.0	12.0			129.63285579240517
1259	9.0	11.0	0.0	11.0	3.0	0.0	4.0	11.0			129.55769869966122
599	8.0	2.0	0.0	13.0	1.0	0.0	7.0	5.0			129.53750984734037
3164	4.0	0.0	0.0	18.0	5.0	1.0	3.0	2.0			129.32897149655068
519	0.0	0.0	0.0	19.0	36.0	0.0	0.0	37.0			129.32375799933473
3091	2.0	0.0	0.0	4.0	0.0	2.0	12.0	29.0			129.20134631941878
3097	0.0	9.0	3.0	5.0	8.0	0.0	0.0	5.0			129.14947875445864
1145	5.0	0.0	0.0	6.0	2.0	2.0	4.0	21.0			129.13772862263943
1881	0.0	0.0	2.0	5.0	18.0	0.0	0.0	12.0			129.11016674787334
1269	4.0	0.0	0.0	6.0	2.0	2.0	4.0	23.0			129.09623460856594
3251	0.0	8.0	0.0	10.0	0.0	2.0	6.0	17.0			129.02587452143172
3930	1.0	14.0	0.0	10.0	7.0	0.0	4.0	21.0			128.86231865125285
756	6.0	0.0	2.0	2.0	7.0	0.0	2.0	7.0			128.81015696392288
813	4.0	0.0	4.0	4.0	0.0	0.0	0.0	4.0			128.75503299472803
2920	9.0	0.0	0.0	13.0	8.0	0.0	4.0	4.0			128.7114294028853
1503	2.0	0.0	0.0	19.0	3.0	2.0	2.0	3.0			128.64609091569145
243	3.0	15.0	1.0	9.0	4.0	0.0	0.0	16.0			128.6013093555811
554	0.0	0.0	0.0	7.0	4.0	2.0	6.0	16.0			128.54013666723935
610	0.0	0.0	0.0	12.0	4.0	0.0	4.0	24.0			128.50125043390244
2892	0.0	0.0	0.0	23.0	6.0	16.0	0.0	2.0			128.49915283121848
6066	0.0	8.0	0.0	6.0	7.0	6.0	6.0	7.0			128.4871305779632
6848	2.0	2.0	0.0	6.0	0.0	4.0	5.0	22.0			128.46652849177673
607	8.0	0.0	4.0	4.0	12.0	0.0	0.0	0.0			128.4243339822053
2267	0.0	0.0	0.0	10.0	8.0	2.0	2.0	19.0			128.35613465888304
3080	0.0	0.0	0.0	56.0	0.0	0.0	0.0	14.0			128.15678370688585
508	2.0	2.0	0.0	9.0	0.0	5.0	4.0	9.0			128.1427030769242
1023	14.0	14.0	0.0	12.0	10.0	0.0	2.0	8.0			128.10489140942516
4699	0.0	0.0	0.0	11.0	11.0	3.0	13.0	0.0			127.99600304906778
2630	2.0	1.0	2.0	8.0	6.0	0.0	0.0	3.0			127.9606617799459
1105	3.0	2.0	0.0	11.0	5.0	9.0	5.0	0.0			127.91517836480102
408	3.0	3.0	1.0	5.0	8.0	0.0	1.0	14.0			127.91517836480102
2890	0.0	0.0	0.0	12.0	6.0	0.0	6.0	11.0			127.89100341552468
2932	4.0	0.0	0.0	4.0	0.0	8.0	7.0	13.0			127.83757956773532
